Start Date,End Date,Duration (in seconds),Finished,Recorded Date,Response ID,User Language,Consent,Nationality,PID,Group,Own words,More or less,More or less info used,Effectiveness,Precision,Precision info used,Precision info - just CI,Precision info - CI included at all,Understandable,Helpful,Actionable,Concise,Attention1,Credible,Recommendation,Q1,Q2,Q3,Q4,Q5,Q9,Q7a,Q8,Q10,Q11,Q6,Q13a,Q13b,Q12,Q7b,Attention2,Stat experience,SBMH experience,PROLIFIC_PID,NUMScore,NUMZ,NUMRank
3/27/2024 12:05,3/27/2024 12:18,749,TRUE,3/27/2024 12:18,R_5lT9ZRxWc5ePsml,EN,I consent to participate in this study.,United States,63239ff05c372a3f18a6d8c8,2,Over half the students who undergo depression prevention programs have lower depression compared to students who do not,Less,"Data represented 37,705 students",5,4,"Data represented 37,705 students,95% Confidence Interval [52%, 58%]",0,1,Agree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Somewhat agree,90,,60,,,,,,,,5,,,6,,Green,62,66,63239ff05c372a3f18a6d8c8,5,-0.113,45.50%
3/27/2024 11:16,3/27/2024 11:28,729,TRUE,3/27/2024 11:28,R_2qCAI20V9DRzpa1,EN,I consent to participate in this study.,United States,5a6c9c583fb6420001c308d7,2,Slightly more than half of students saw lower depression after the prevention programs. ,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,55% of students in the depression prevention programs had lower depression scores compared to the average control group student,95% Confidence Interval [52%, 58%]",2,5,"Data represented 37,705 students,95% Confidence Interval [52%, 58%]",0,1,Strongly agree,Somewhat agree,Agree,Strongly agree,Strongly disagree,Agree,Neither agree or disagree,90,,36,,,,,,,,18,,,,21,Green,85,4,5a6c9c583fb6420001c308d7,6,0.843,80.04%
3/27/2024 10:14,3/27/2024 10:34,1153,TRUE,3/27/2024 10:34,R_6YhUARxNZvXQIYb,EN,I consent to participate in this study.,United States,6051536b3e81428095504b35,2,This analysis of 60 studies found a slightly better outcome (55% versus 50%) for students who participated in depression prevention programs versus the control group.   ,Less,"55% of students in the depression prevention programs had lower depression scores compared to the average control group student,95% Confidence Interval [52%, 58%]",2,3 - Somewhat precise,"Data represented 37,705 students,95% Confidence Interval [52%, 58%]",0,1,Somewhat agree,Agree,Somewhat agree,Agree,Strongly disagree,Somewhat agree,Neither agree or disagree,90,,80,,,,,,,,18,,,,16,Green,82,81,6051536b3e81428095504b35,6,0.843,80.04%
3/27/2024 11:57,3/27/2024 12:06,579,TRUE,3/27/2024 12:06,R_53aeSkNOrG5kZOB,EN,I consent to participate in this study.,United States,5d649652adc4e8001a2d258d,4,Depression programs in school help a small percent of students attending.,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",2,4,"Data represented 37,705 students,On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",0,0,Somewhat agree,Strongly Agree,Agree,Agree,Strongly disagree,Neither agree or disagree,Somewhat disagree,110,268,,,60,,,,14,,,,,,,Green,28,0,5d649652adc4e8001a2d258d,3,-1.317,9.39%
4/5/2024 20:06,4/5/2024 20:33,1608,TRUE,4/5/2024 20:33,R_3q7MIwor74qDyDy,EN,I consent to participate in this study.,United States,65a2ec26c58190e32f389ddb,4,"In a group of studies, it was found that students in depression prevention programs had 15% less risk of elevated symptoms than the control group.",Less,"On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",3 - Somewhat effective,3 - Somewhat precise,"Data represented 37,705 students,On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",0,0,Somewhat agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,90,,60,,,,,,,,18,,,,35,Green,30,10,65a2ec26c58190e32f389ddb,6,0.843,80.04%
3/27/2024 11:30,3/27/2024 11:34,277,TRUE,3/27/2024 11:34,R_1i6QZZ7jt6dZhKN,EN,I consent to participate in this study.,United States,63174f52c207f299e8f8dc08,4,That being in a prevention program reduces risk than in a control group,Less,"On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",3 - Somewhat effective,3 - Somewhat precise,"Data represented 37,705 students,On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",0,0,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly disagree,Neither agree or disagree,Somewhat agree,70,266,,14,,35,,,,,,,,,,Green,50,0,63174f52c207f299e8f8dc08,2,-1.659,4.86%
3/27/2024 9:57,3/27/2024 10:03,346,TRUE,3/27/2024 10:03,R_7ylrcpEcxe40owh,EN,I consent to participate in this study.,United States,63ea751b7686e752f5ef78b2,4,the prevention program is slightly more effective than a control group.,Less,"Data represented 37,705 students,On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",3 - Somewhat effective,3 - Somewhat precise,"Data represented 37,705 students,On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",0,0,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,70,265,,14,,40,,,,,,,,,,Green,10,0,63ea751b7686e752f5ef78b2,2,-1.659,4.86%
4/11/2024 7:19,4/11/2024 7:25,390,TRUE,4/11/2024 7:25,R_1EYkwh7Exv7ZE3X,EN,I consent to participate in this study.,United States,65962ad29bf4b8a6673012fa,4,The depression prevention programs do work for some students but not all.,Less,"On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",2,4,"Data represented 37,705 students,On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups,95% Confidence Interval [0.78, 0.91]",0,1,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Agree,Somewhat agree,90,,60,,,,,,,,12,,,16,,Green,62,55,65962ad29bf4b8a6673012fa,5,-0.113,45.50%
3/27/2024 11:55,3/27/2024 12:06,666,TRUE,3/27/2024 12:06,R_7nhbdPLU3GfiRwd,EN,I consent to participate in this study.,United States,6348801ddd19d0c7bfddac73,1,The students in the depression group had lower depression.,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",5,2,"Data represented 37,705 students,On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",0,0,Somewhat agree,Agree,Agree,Agree,Strongly disagree,Neither agree or disagree,Agree,100,268,,,5,,,,4,,,,,,,Green,71,44,6348801ddd19d0c7bfddac73,3,-1.317,9.39%
3/27/2024 9:57,3/27/2024 10:04,422,TRUE,3/27/2024 10:04,R_70i4svQ1ejhxMg4,EN,I consent to participate in this study.,United States,5dc483cf74939e34e55c3619,1,Depression prevention programs had a small positive effect in lower levels of depression among participants. ,Less,"Data represented 37,705 students,On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,95% Confidence Interval [-0.20, -0.04]",2,3 - Somewhat precise,"Data represented 37,705 students,On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,95% Confidence Interval [-0.20, -0.04]",0,1,Somewhat disagree,Neither agree or disagree,Somewhat disagree,Agree,Strongly disagree,Somewhat agree,Neither agree or disagree,90,,60,,,,,,,,18,,,,4,Green,19,0,5dc483cf74939e34e55c3619,6,0.843,80.04%
3/27/2024 10:38,3/27/2024 10:48,624,TRUE,3/27/2024 10:48,R_1EcnRYy7IzRDg5X,EN,I consent to participate in this study.,United States,650356574411960c9f161662,1,"These findings indicate that students enrolled in school based depression prevention programs exhibited lower levels of depressive symptoms compared to students not in the program. The effect sizes were small but significant, a indication that this program has a positive effect on reducing depressive symptoms among students.",Less,"Data come from 60 studies analyzed,Data represented 37,705 students,On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,95% Confidence Interval [-0.20, -0.04]",3 - Somewhat effective,4,"Data represented 37,705 students,On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,95% Confidence Interval [-0.20, -0.04]",0,1,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Agree,90,,60,,,,,,,,3,,,4,,Green,50,0,650356574411960c9f161662,5,-0.113,45.50%
3/27/2024 11:33,3/27/2024 11:42,566,TRUE,3/27/2024 11:42,R_3ma7d2dDCqVv28B,EN,I consent to participate in this study.,United States,5bd0607192f92c0001f84021,5,Programs reducing depression symptoms in students are effective.  Participation does not need to be high in order to reach at least 1 student and improve their symptoms.,Less,"To prevent one additional student from reporting increased depression symptoms, 25 students would need to participate in the program",2,4,"Data represented 37,705 students,ranging from 23 - 27 students",0,1,Somewhat disagree,Somewhat disagree,Disagree,Strongly agree,Strongly disagree,Agree,Agree,90,,36,,,,,,,,15,,,20,,Green,95,0,5bd0607192f92c0001f84021,5,-0.113,45.50%
3/27/2024 12:14,3/27/2024 12:36,1346,TRUE,3/27/2024 12:36,R_5lrpyiecNATXV17,EN,I consent to participate in this study.,United States,6365437b0637981c7666125b,5,"These findings suggest that for every 25 students participating in school-based depression prevention programs, one fewer student is likely to report increased depression symptoms.",Less,"To prevent one additional student from reporting increased depression symptoms, 25 students would need to participate in the program,the number needed to treat was 25,ranging from 23 - 27 students",3 - Somewhat effective,3 - Somewhat precise,"Data represented 37,705 students,ranging from 23 - 27 students",0,1,Somewhat agree,Neither agree or disagree,Somewhat agree,Neither agree or disagree,Strongly disagree,Neither agree or disagree,Somewhat agree,75,268,,,20,,,,,200,,,,,,Green,62,72,6365437b0637981c7666125b,4,-0.523,30.05%
3/27/2024 9:54,3/27/2024 10:10,932,TRUE,3/27/2024 10:10,R_7NClK1MLLmURb45,EN,I consent to participate in this study.,United States,583ec287ad2f4300014b355a,4,Depression prevention programs in school are associated with a 15% reduced risk of symptoms of depression.,Less,"On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",3 - Somewhat effective,4,"Data represented 37,705 students,risk ratio = 0.85,95% Confidence Interval [0.78, 0.91]",0,1,Disagree,Agree,Disagree,Agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,90,,84,,,,25,,,,,,10,,,Green,26,2,583ec287ad2f4300014b355a,8,1.846,96.76%
3/27/2024 11:53,3/27/2024 12:03,594,TRUE,3/27/2024 12:03,R_62WRaSjoHFlZymd,EN,I consent to participate in this study.,United States,62730c9848db9da9ff3bf670,4,"These findings shows us that depression prevention programs have a notable positive impact, with participants showing a 15% decrease in the risk of experiencing elevated depression symptoms compared to those students not enrolled in such programs. ",Less,"On average, students in depression prevention programs had a 15% reduced risk of elevated depression symptoms compared to students in control groups",5,5,"Data represented 37,705 students,risk ratio = 0.85,95% Confidence Interval [0.78, 0.91]",0,1,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,90,,60,,,,,,,,18,,,,25,Green,75,80,62730c9848db9da9ff3bf670,7,1.363,91.36%
3/27/2024 11:42,3/27/2024 11:48,368,TRUE,3/27/2024 11:48,R_11BhrvgI6Ix0Wuw,EN,I consent to participate in this study.,United States,606af90419f562e6af043de2,1,Depression prevention programs do help symptoms but not by a huge difference. ,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,Standardized mean difference = -0.12,95% Confidence Interval [-0.20, -0.04]",2,3 - Somewhat precise,"Data represented 37,705 students,Standardized mean difference = -0.12",0,0,Somewhat disagree,Neither agree or disagree,Disagree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree or disagree,50,267,,14,,25,,,,,,,,,,Green,0,0,606af90419f562e6af043de2,3,-1.058,14.50%
3/27/2024 9:59,3/27/2024 10:06,457,TRUE,3/27/2024 10:06,R_2irn0i2Ymln743E,EN,I consent to participate in this study.,United States,55b645bbfdf99b1c02906873,1,There is 95 percent difference between groups.,Less,"95% Confidence Interval [-0.20, -0.04]",6 - Very effective,5,"Data represented 37,705 students,Standardized mean difference = -0.12",0,0,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Agree,Somewhat agree,75,268,,,20,,,,,80,,,,,,Green,0,0,55b645bbfdf99b1c02906873,5,0.067,52.67%
3/27/2024 12:23,3/27/2024 12:57,2065,TRUE,3/27/2024 12:57,R_3iEexlvfoSIqzYt,EN,I consent to participate in this study.,United States,6174b049932ee98236563b51,1,These findings seem to be very good and there isn't much deviation in the findings.,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,95% Confidence Interval [-0.20, -0.04]",5,6 - Very precise,"Data represented 37,705 students,Standardized mean difference = -0.12,95% Confidence Interval [-0.20, -0.04]",0,1,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Somewhat agree,Strongly disagree,Somewhat agree,Agree,90,,60,,,,,,,,10,,,12,,Green,10,1,6174b049932ee98236563b51,5,-0.113,45.50%
3/27/2024 13:11,3/27/2024 13:19,512,TRUE,3/27/2024 13:19,R_5hbTT1Mo7vcR9Oc,EN,I consent to participate in this study.,United States,5efbc378758e3d16577886e1,1,"We are 95% confident that the interval captures the decrease in depression systoms due to depression prevntion programs. Because all of the values in the interval are below 0, it can be assumed that depression prevention programs do their job.",Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,Standardized mean difference = -0.12,95% Confidence Interval [-0.20, -0.04]",2,5,"Data represented 37,705 students,Standardized mean difference = -0.12,95% Confidence Interval [-0.20, -0.04]",0,1,Agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Somewhat disagree,90,,60,,,,,,,,18,,,,4,Green,80,30,5efbc378758e3d16577886e1,6,0.843,80.04%
